state,beta
bdi,2.356481481481481
car,-2.5694444444444438
cdi,9.481481481481481
chad,-12.50925925925926
col,-2.833333333333332
gb,-10.486111111111107
lbn,6.9305555555555545
lib,-0.37037037037036924
mali,17.31018518518519
mmr,-2.4814814814814814
npl,-19.28240740740741
sdn,-11.98148148148148
sle,-0.6342592592592593
syr,-3.800925925925925
tls,-5.736111111111109
yem,9.569444444444441
