state,beta
bdi,0.01202144686362725
car,0.008107013812374412
cdi,0.00387513471118846
chad,0.022459264733608954
col,-0.00261967286828758
gb,-0.005374407315078377
lbn,0.01140185827222116
lib,-0.08785267961980517
mali,0.003256156825525679
mmr,-0.005865156032677158
npl,0.016619406496206482
sdn,0.016934708305650102
sle,0.012670093916318063
syr,-0.006969955374874954
tls,0.019842633744495783
yem,-8.616184109015448e-4
