state,beta
bdi,-0.043072257881483673
car,-0.059939310396663344
cdi,-0.08753818590572905
chad,0.05406155542212983
col,0.05858818294256029
gb,-0.001097680986584112
lbn,-0.04601719430723765
lib,0.2154517472592491
mali,-0.01768248346493298
mmr,-0.005753222226287618
npl,0.05786615074823212
sdn,0.06750217208835345
sle,-0.045159567149269456
syr,0.019776827902674023
tls,0.03269798161528552
yem,-0.049137874844324636
