state,beta
bdi,0.0504948088013074
car,0.03291176795241911
cdi,-0.3833036206386378
chad,0.29075588371554983
col,-0.0759803610282884
gb,0.14531597635977098
lbn,9.686647668196939e-4
lib,0.4060390262229695
mali,-0.18330863403501632
mmr,-0.10915009580221792
npl,0.152951763260328
sdn,0.21065547081244834
sle,0.1844491435127551
syr,-0.05479192464772961
tls,0.1754637714854982
yem,0.08838579353821524
