state,beta
bdi,0.07081181746558537
car,0.028954309673731804
cdi,-0.26123423176483124
chad,0.10760226418148539
col,-0.15930423945833963
gb,0.20102525981547328
lbn,0.004937121069933584
lib,0.36431189548398474
mali,-0.19776780563038202
mmr,-0.191138078840482
npl,0.2058247247073218
sdn,0.2273425050145363
sle,0.11123006264420535
syr,0.06667156060678894
tls,0.2489447045502779
yem,-0.026577570497510243
