state,beta
bdi,0.013913399051882332
car,0.008497318855619697
cdi,0.004195515253643276
chad,0.027918546806831118
col,-0.002165792012483628
gb,-0.007516808746070306
lbn,0.012416026978717427
lib,-0.09292435915422996
mali,0.0031502888683763194
mmr,-0.011949560314113672
npl,0.019834808837453807
sdn,0.01853731882901155
sle,0.015480247030077589
syr,-0.009575930689033132
tls,0.023853925421485237
yem,2.9517077763606324e-5
