state,beta
bdi,-0.07030821647260872
car,-0.08217431179683193
cdi,-0.06123161235206946
chad,-0.00117033202843103
col,0.06584342982883341
gb,0.07197414298798575
lbn,-0.08707473237878584
lib,0.34135382328758546
mali,-0.04983825484640217
mmr,-4.031693049648911e-4
npl,0.034627355732790854
sdn,0.08081983257164371
sle,-0.09997747229765908
syr,0.02775238730071576
tls,0.0571990489622101
yem,-0.09109980044559457
