state,beta
bdi,0.06769701471642667
car,-0.0021048575857348798
cdi,-0.3444691913593124
chad,0.19932344356193477
col,-0.11437316023755381
gb,0.20571632842666857
lbn,-0.0209585801833876
lib,0.48258139667043953
mali,-0.26305295660913763
mmr,-0.1536037496129697
npl,0.24942133575985326
sdn,0.26807771731573093
sle,0.20362673672123202
syr,-0.020143730898956616
tls,0.2454289673699524
yem,-0.002244240487903733
