state,beta
bdi,0.08085233282960697
car,0.033013037281216816
cdi,-0.25994472643150884
chad,0.15620682755342816
col,-0.1353730974550338
gb,0.17906161199893106
lbn,0.0253721390277412
lib,0.33633364089055723
mali,-0.15316862789835975
mmr,-0.19760422130972247
npl,0.19113935412022845
sdn,0.19341383777571736
sle,0.16368596164767088
syr,0.021153881849486893
tls,0.18494620577304985
yem,0.02789453699484279
