state,beta
bdi,-0.016990830727135905
car,-0.0034039343543062965
cdi,-0.0027111279649741312
chad,-0.0035585384807463394
col,0.006554544890924002
lbn,-0.02042669953308714
lib,0.04512003555165588
mali,-0.15562193160260457
mmr,0.1063556951123695
npl,-0.021559145686834435
sdn,0.0357694002615749
sle,-0.007624871414916279
syr,-0.020469477335793365
tls,-0.007962228716904702
yem,-0.005019101201862297
