state,beta
bdi,0.031464224598711656
car,-0.018358191659997997
cdi,-0.30809254727157875
chad,0.16264736537021018
col,-0.13692922972672555
gb,0.23215642129793532
lbn,-0.049113662656605654
lib,0.5160888115972402
mali,-0.29363015668991427
mmr,-0.16511550830601887
npl,0.25374444135378776
sdn,0.3063431662433911
sle,0.1387916533431078
syr,0.03638876489549041
tls,0.3284767856103429
yem,-0.07349376015869996
