state,beta
bdi,-0.04716235399534861
car,-0.05655803363981004
cdi,-0.08355673095675134
chad,0.07389983691171649
col,0.06765044817879955
gb,0.021135507261540468
lbn,-0.05989451788861998
lib,0.2685693921376933
mali,-0.03798263356936897
mmr,2.5425413956757715e-4
npl,0.047089371085762714
sdn,0.07481313492915767
sle,-0.06309409432644175
syr,-2.1339050502089873e-4
tls,0.046959424313622926
yem,-0.058080056891444104
